Label,Tag,User_ID,Text
0,quicken loans,1167427736706703361,Tonight: Detroit Jazz Fest Grammy winning Danilo Pérez plays the Main Stage tonight.  A Big group of @BernieSanders volunteers will be canvassing the Downtown Area tonight. Please RSVP and plan to meet up at Quicken Loans around 5pm. Fun night in Detroit. https://t.co/4D4uTIXUDa https://t.co/42OOdniYhv
0,refinance,1167427739638554624,"@JacksonMthembu_ @News24 What are you suggesting Jackie? #RET or more tenders for caders or another #VBS, or maybe Refinance #eskom and #saa or worse #lifeesidimeni. Re botse Monna WA di Jack Daniels"
0,home loan,1167428041099948032,"SBI To Offer New Repo-Linked Home Loan Rates From September 1, Details Here - NDTV News  https://t.co/UL7QZUPUTc"
0,home loan,1167428217780744192,@sbhupd Request you to kindly share your home loan account no. so that we can address your concern effectively. https://t.co/WVKTLJjfWp
0,refinance,1167428257441959937,Backing out of a refinance #finance #loans #wpool https://t.co/mmZEQlle4Z
0,home loan,1167428674414469121,@HDFCBank_Cares @HomeLoansByHDFC @HDFC_Bank  I have a Home loan with HDFC Ltd Rudrapur. HDFC refused to accept EMI from me as a Tata motors employee. But now Tata motors deducting EMI from my salary but HDFC speak we are not receiving your EMI. Solve issue. Contact no. 9634882262
0,quicken loans,1167428791888752640,"Got a story for ya'll.  At the 2018 Quicken Loans National at TPC Potomac, Tiger was walking by and I told him ""Good luck this week, Tiger"". He replied ""Thank you"".  He finished T4.  That's the story!"
0,refinance,1167428827896664064,"In a low interest world, companies fail because they can't refinance rather than because rates are too high...?! https://t.co/AXT1hPWVyA"
0,home loan,1167428950504562691,@PMOIndia PMAY के तहत पहला घर बनाने या खरीदने के लिए होम लोन (Home Loan) पर ब्याज सब्सिडी का फायदा उठाया जा सकता है.  is yojna ke tahat pichle 1.5 year se muje koi subsidy bank valo ki taraf se granted nhi hui he..  so plz see it...
0,refinance,1167429126950723584,"In order to refinance the #mortgage on a #rentalproperty, you must prove it's generating income.  https://t.co/ubl1leerYl https://t.co/DGBfZEkNXq"
0,refinance,1167429362012041221,"In a low interest world, companies fail because they can't refinance rather than because rates are too high...?! https://t.co/AXT1hPWVyA"
0,refinance,1167429422368153600,Crypto-Life 🚀 . . . . . #Bitcoin #Ethereum #blockchain #crypto #libra  #hodl #finance #money #dollar #cash #refinance #euro #rupee #investment #poundsterling #pound #yen #franc #yuan #peso #won #facebook #instagram #whatsapp #uber #lyft #paypal #visa #mastercard #apple #amazon https://t.co/oAhY1RNgfT
0,refinance,1167429465904992258,Should You — or Shouldn’t You — Refinance the Mortgage? https://t.co/z8x1gV4O3D
0,refinance,1167429662529806337,"HELOC, buy distressed property under market value with HELOC, rehab with HELOC to raise ARV, appraisal and refinance to pull $ back out, pay back HELOC. Rinse &amp; Repeat! #realestateinvestor #reiramblings"
0,home loan,1167429745912492033,a colleague was unceremonisouly let go. i had to take over her work. i found her porn. her son's porn. her legal docs for her home loan. her pension amounts. even all the hairdos she tried out on some or other website.
0,home loan,1167429746382266373,a colleague was unceremonisouly let go. i had to take over her work. i found her porn. her son's porn. her legal docs for her home loan. her pension amounts. even all the hairdos she tried out on some or other website.
0,home loan,1167429832436781060,Crazy that Eskom runs their own home loan business. In a logical world they should auction it to the banks and use the R10 billion proceeds to reduce their debt.
0,home loan,1167429893782523907,@BJP4India @AmitShah @narendramodi PMAY के तहत पहला घर बनाने या खरीदने के लिए होम लोन (Home Loan) पर ब्याज सब्सिडी का फायदा उठाया जा सकता है.  is yojna ke tahat muje pichle 1.5 sal se koi labh nhi mila.. bank vale roz ghumate he...
0,refinance,1167429995054190592,"The average rate for a 15 year-fixed mortgage in Washington, D.C. is 3.07%, down from 3.12% last week. https://t.co/25iUc03WEB"
0,refinance,1167430115783036929,"In a low interest world, companies fail because they can't refinance rather than because rates are too high...?! https://t.co/AXT1hPWVyA"
0,home loan,1167430158539743234,a colleague was unceremonisouly let go. i had to take over her work. i found her porn. her son's porn. her legal docs for her home loan. her pension amounts. even all the hairdos she tried out on some or other website.
0,quicken loans,1167430213363535872,Mortgage rates have fallen. If you’re paying a mortgage – even and especially if you’ve recently refinanced – you should consider locking in a lower rate and refinancing with Quicken Loans. Think of what you could save! (Don’t worry - we're experts!)
0,home loan,1167430257043001344,Rapid Rescoring for a Faster Home Loan https://t.co/Ukq8GutGhy https://t.co/2qPdJhMN5r
0,home loan,1167430262202032130,"Dear @FNBSA, how many personal bankers and chat operators must I speak to, how many hours of my life will you waste before moving my home loan debit order forward to the 25th?"
0,home loan,1167430302483935232,I am saying again if person is capable of paying home loan EMI we should have provision of giving 100% loan amount. This can also be checked if person maintain a minimum monthly average. @nsitharaman
0,home loan,1167430626691158017,Crazy that Eskom runs their own home loan business. In a logical world they should auction it to the banks and use the R10 billion proceeds to reduce their debt.
0,refinance,1167430920623788034,"Mortgage rates are down to the same levels they were when I bought my house 3 years ago. If I refinanced from a 15 yr to a 30 yr, my mortgage payment would drop almost $400/month. Would you refinance?"
0,home loan,1167431075557269505,"Moody's announces review of ratings of : Federal Home Loan Mortgage Corp.   29 Aug 2019  New York, August 29, 201  https://t.co/U25ceGQcGb"
0,home loan,1167431109786755072,✨5 สิ่งควรรู้ก่อนขอสินเชื่อบ้าน 1. ศึกษารายละเอียดของคำศัพท์สินเชื่อ 2.รู้ทันสถานะการเงินของตนเอง 3.รู้ทันเรื่องดอกเบี้ย 4.รู้จักผลิตภัณฑ์สินเชื่อต่างๆ 5.รู้จักวิธีบริหารและการผ่อนชำระ  อ่านรายละเอียดเพิ่มเติมได้ที่ https://t.co/n4uQyaoKib https://t.co/akJ6aLDr3E
0,refinance,1167431409797083136,"Receive a $100-$200 cash bonus when you refinance your Auto Loan from another financial institution with us! INFO: (860) 296-4379 x 1907, 1914 or 1918 #HartfordCT #Windsor #Bloomfield #Wethersfield #Newington #EastHartford #WestHartford #Manchester #Glastonbury #NewBritain #FTFCU https://t.co/tEGuJ0KEZL"
0,home loan,1167431514180792320,a colleague was unceremonisouly let go. i had to take over her work. i found her porn. her son's porn. her legal docs for her home loan. her pension amounts. even all the hairdos she tried out on some or other website.
0,refinance,1167431740052271104,"Homeowners are sitting on a record amount of cash, but they're not really tapping it https://t.co/QWwMuPligN @Black_KnightInc #homeequity #refinance #mortgage #mortgagerates"
0,home loan,1167431846562394112,"@nsitharaman Madam, LIC HFL is charging 11.95% interest rate on floating home loan. pls look into atrocious interest rates from Govt's PSU"
0,home loan,1167432014150209537,"I take a home loan from Indiabulls housing finance ltd 10/08/2018 at ROI 9.85% . but now my home loan rate of intrest increase without information. Now my ROI 13.65% , what i do now ??@ianuragthakur @nsitharaman @nsitharamanoffc @Anurag_Office @RBI"
0,home loan,1167432016670781447,"Salary Badha nhi rahe,  Rojgaar de nhi rahe, Loan dete ja rhe Isme Loan Unhi ko milega jo pehle se ameer hn,  Kya kisee Berojgaar ko Auto Loan ya Home Loan milega??..  Impossible 5 Trillion without Employment @PMOIndia @nsitharaman @Anurag_Office @ravishndtv @ppbajpai @ https://t.co/HHGH7hYOI2"
0,home loan,1167432688652804096,"@pulte My neighbor is a vet in need he’s tried to get a home loan for his 9 children which 3 are disabled and his wife and they refused because he has no credit , they have struggled for the 10 years I’ve been living next door, why can’t we help our veterans who are hurt?? So sad!"
0,refinance,1167432787764416513,"@UofHartford Receive a $100-$200 cash bonus when you refinance your Auto Loan from another financial institution with us!  For more information, please call our Loan Department at (860) 296-4379 x 1907, 1914 or 1918. #UHart https://t.co/ymKBPMNbBd"
0,refinance,1167432858685902849,@mjaye420 @pearlyygatess Some banks dont require pay stubs. Long as you got a few grand down. The rates will be high but you can always refinance if the situation improves down the road. Id say pay it off as fast as comfortable to save on interest.
0,refinance,1167432971030290432,"@UHartfordAlumni Receive a $100-$200 cash bonus when you refinance your Auto Loan from another financial institution with us!  For more information, please call our Loan Department at (860) 296-4379 x 1907, 1914 or 1918. https://t.co/3mWVq4XtmQ"
0,refinance,1167433297456242688,"The North Alabama real estate market is on fire! If you're buying a new home or if you need to refinance, Anna Knott can help! Relocate is happy to feature Anna and the Supreme Lending team! #refi #refinance #huntsville #huntsvilleal #madisonal #lending #mortgage #supremelending https://t.co/1bwWJqfn9W"
0,refinance,1167433618244943878,It's a good idea to improve your #creditscore before applying for a #mortgage refinance.  https://t.co/NERtYr6tds https://t.co/sQaVnDVlzM
0,refinance,1167434256626475008,"While rates just barely increased over the past week, that was enough to slow down refinance activity. #RealEstate https://t.co/1h3cuT7RYj"
0,refinance,1167434266558574592,"Taxpayers will save billions if Uncle Sam refinances U.S. debt now, while interest rates are low, writes @StephenMoore https://t.co/XkST8O6AhG"
0,refinance,1167434536281661440,"Mortgage rates have fallen so much lately that millions of homeowners might benefit by refinancing — even if they bought a home just last year. A typical refinancer could save more than $150 a month.  Judy Cunningham ABR, CRS, GR... https://t.co/1mSFtVk1fT https://t.co/7ea3QOPKbD"
0,refinance,1167434704582320128,I’m about to refinance my car this month coming up! It’s about time lol. https://t.co/CPMYVjQYBG
0,home loan,1167434809695768578,Some common mistakes you should avoid while taking a home loan! #realestate #realestateinvesting #homeloan https://t.co/hC6Bd8YWvT https://t.co/qltJrZWuhU
0,refinance,1167435021499736069,Weekly Mortgage Report. #SuperiorMortgage #Refinance #Rates https://t.co/dpIFlN4APi
0,home loan,1167435102953062402,"I take  home loan from indiabulls at 9.85% , but within year ROI increase 13.65 % without inform. indiabulls such type many home loan company increase ROI automatically with own wishes , please help me on this @nsitharaman @ianuragthakur @nsitharamanoffc @Anurag_Office @RBI"
0,refinance,1167435486853586944,OMG! Steve Moore has actually written an article that makes perfect sense! The Treasury should be converting its short-term debt into long-term debt as fast as it possibly can. https://t.co/8oI8xAOc7J
0,home loan,1167435558706196481,Your spouse's low credit score could affect your ability to secure a VA Home Loan. More details here: https://t.co/d8VM3eV3X5 https://t.co/GAWNXKTuBY
0,quicken loans,1167435756178223106,Tonight: Detroit Jazz Fest Grammy winning Danilo Pérez plays the Main Stage tonight.  A Big group of @BernieSanders volunteers will be canvassing the Downtown Area tonight. Please RSVP and plan to meet up at Quicken Loans around 5pm. Fun night in Detroit. https://t.co/4D4uTIXUDa https://t.co/42OOdniYhv
0,home loan,1167435992955019265,@BIJA7646 Request you to kindly share your home loan account no. so that we can address your concern effectively. https://t.co/WVKTLJjfWp
0,home loan,1167436091332292608,@centralbank_in Sri maan home loan kaise milta h kya process h
0,refinance,1167436101788852224,@realDonaldTrump Quit badgering the fed for a rate cut just because you want to refinance your personal and business loans before you are voted out.
0,home loan,1167436223750836224,Bout to go see about getting a home loan 😎
0,home loan,1167436433080160260,"If you're struggling with your home #loan payments, there are federal programs to help. #REtips  https://t.co/hVjkAIzADc https://t.co/DGMWTwJKLf"
0,refinance,1167436650198253568,"Taxpayers will save billions if Uncle Sam refinances U.S. debt now, while interest rates are low, writes @StephenMoore https://t.co/XkST8O6AhG"
0,refinance,1167436824706539526,Does it pay to refinance the low-rate mortgage you already have? Refinancing now can save 9.7 million borrowers $267 a month. Here's how. @mortgagereports #refinance #mortgage #mortgagetips https://t.co/p4u7LWkhKl https://t.co/egj4Brkju1
0,refinance,1167436971439878144,"@WSJopinion @StephenMoore I agree, refinance debt with  @USTreasury notes, no @federalreserve involvement."
0,home loan,1167437047444860928,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/qQ42GS0rrr"
0,refinance,1167437047444860928,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/qQ42GS0rrr"
0,home loan,1167437158778462209,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/2sZjuMEs03"
0,refinance,1167437158778462209,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/2sZjuMEs03"
0,home loan,1167437403281338373,"@Unathi_Kwaza I think this one was for a home loan and the R16M was for ""services rendered"""
0,refinance,1167437440564568064,#Title #TitleCompany #Mortgage #RealEstate #Residential #Fanniemae #Refinance #Purchases #Reversemortgage #Escrow #escrowagent #TitleInsurance #TitleSearch #Abstract #Commercial #MortgageBroker #Realtor #Realestateagent #Closing #Notary #SigningAgent #Settlements #SalesContract https://t.co/sfVDJE5eE0
0,refinance,1167437483627425793,If you're wondering if it's time to refinance your home? Contact Mortgage Masters now to get answers to all your questions. info@mortgagemastersinc.com. #HomeBuyer #Mortgage #RealEstate #MortgageCalculator https://t.co/2vvBFe1mm3
0,refinance,1167437533166411778,Motto Mortgage Prosperity - Is NOW the best time to refinance? 🤔 - https://t.co/PRhLBIRxid
0,refinance,1167437548148469760,"The average rate for a 30 year-fixed mortgage in Cadillac, Michigan is 3.76%, the same as it was last week. https://t.co/yvioHCc3dw"
0,home loan,1167437643044409344,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/RJU37ynyAv"
0,refinance,1167437643044409344,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/RJU37ynyAv"
0,home loan,1167437864725991424,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/gVodFPkd6A"
0,refinance,1167437864725991424,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/gVodFPkd6A"
0,home loan,1167437908841771008,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.  Apply... https://t.co/Jf7ZdnXp8q"
0,refinance,1167437939401322498,"Whether you’re selling your home or looking to refinance your mortgage, it helps to boost the value! And there are plenty of ways to do that without tackling major renovations. Here’s where to start. https://t.co/VygFvh3eR8"
0,refinance,1167438273377112064,French investment bank Natixis secured a $220 million CMBS refinance loan for an Amazon-occupied office space in Seattle. https://t.co/WSBgZcocAC
0,refinance,1167438326049071104,Last long weekend of the summer - make it a good one! #VINEGroup #mortgagealliance #builtbyagentsforagents #feelgoodfriday #TGIF #VINEhub #hustle #workhardplayhard #underwriting #mortgage #lovewhatyoudo #meetvinegroup #myvinesolution #secondopinion #mortgage #refinance
0,refinance,1167438936978972672,Friends. The bank drive thru is not a place to refinance your mortgage. It’s for quick transactions. Take it inside if it’s going to take you 700 hours. 🙃
0,refinance,1167439232379555840,When is the right time to refinance your #mortgage? #homeloan  https://t.co/4u3uz5DapU https://t.co/pIinVgVvn0
0,home loan,1167439328529801217,@AbsaSouthAfrica your home loan hotline is like pulling teeth! I'm am trying to settle my bond. Please call me. I can't waste airtime on your bot service!
0,refinance,1167439387707236353,Do you the requirements to refinance a jumbo #loan? #financing  https://t.co/VKJiCopQrP https://t.co/4kKc9CBU6r
0,refinance,1167440039594217472,"While rates just barely increased over the past week, that was enough to slow down refinance activity. #RealEstate https://t.co/1h3cuT7RYj"
0,refinance,1167440261103964161,"@Reuters @Breakingviews @Hugodixon That debt you speak of was to refinance German and French banks that would have gone bankrupt, so they should be easing restrictions on Greece.  Who cares how many women are appointed? It's the best person for the job. They have other concerns than equality to worry about."
0,home loan,1167440421930205184,"@akm1410 + 100 for SBI home loan.  They open a Overdraft account home loan amount. It's a negative balance account with daily reducing balance. And you can withdraw money from it also (online NetBanking, debit card).  I have used one and it's fantastic. Customer is in full control"
0,refinance,1167440651920838657,Mortgage rates have fallen so much lately that millions of homeowners might benefit by refinancing — even if they bought a home just last year. A typical refinancer could save more than $150 a month.  Bill Paulson Keller W... https://t.co/Q2lr8pbgmz https://t.co/U3zFUFdkjJ
0,refinance,1167440760372965377,Mortgage rates have fallen so much lately that millions of homeowners might benefit by refinancing — even if they bought a home just last year. A typical refinancer could save more than $150 a month.  gharris@kw.com https://t.co/29M7dhIVaQ https://t.co/D42JqSGqfA
0,refinance,1167441891325071365,"People often take personal loans to refinance their credit cards, but what happens if you need to refinance a high-rate personal loan?   https://t.co/1YqxyTNGzZ"
0,refinance,1167442460362051585,3 Reasons Why Now Is The Best Time To #Refinance Your #Mortgage https://t.co/FvE8gyOCkW
0,home loan,1167442606382407681,"@HDFC_Bank I have applied for a home loan last month, my interest is 9.30%, since 2weeks they telling by mistake %rate came like that  we will change it soon. But since 15 days same no changes, shall I close my HL or @HomeLoansByHDFC will cheat client like this"
0,refinance,1167442675487924230,"When interest rates are on a downswing, homeowners often look to refinance. Ed Currie discusses some of the nuances that homeowners might not know are at play. https://t.co/638IVZ2zPI https://t.co/GpdQMcZFfn"
0,refinance,1167442874138583041,@realDonaldTrump You have a few jumbo loans coming due soon. I'm sure your need to refinance a few hundred million loans has nothing to do with your interest in lowering interest rates...or does it?
0,refinance,1167443224220319744,Keep your #creditscore in mind when considering a #mortgage refinance.  https://t.co/zN4PFPrzxm https://t.co/q2b8il6Kvp
0,home loan,1167443313470902273,"Since your home loan is such a large, long-term debt, it can be more than a little difficult to handle without keeping track of all your payments and expenses. Here's why you should consider a budget app to help! https://t.co/zG55DAcjGV https://t.co/RINFeZxwX6"
0,home loan,1167443486297284609,"Salary Badha nhi rahe,  Rojgaar de nhi rahe, Loan dete ja rhe Isme Loan Unhi ko milega jo pehle se ameer hn,  Kya kisee Berojgaar ko Auto Loan ya Home Loan milega??..  Impossible 5 Trillion without Employment @PMOIndia @nsitharaman @Anurag_Office @ravishndtv @ppbajpai @ https://t.co/HHGH7hYOI2"
0,home loan,1167443991744397314,"To deduct PMI on your home #loan, your #property must be a qualified home.  https://t.co/KXJWoUp7C6 https://t.co/BLSFJZt5va"
0,refinance,1167444129237876737,https://t.co/7wG3thcZnb
0,refinance,1167444169654231040,These mfs keep tryna get me to refinance my car. Noooooo!
0,home loan,1167444235563323392,"Andhra Bank brings you ‘Dil Bhar Mera Ghar’ campaign to turn your dream of owning a home into reality soon! Simply, apply for a home loan with Andhra Bank &amp; repay in easy EMIs. Contact your nearest Andhra Bank branch now for more information.  #AndhraBank #HomeLoans https://t.co/mfbYyj7a0t"
0,refinance,1167444243260071936,"Mortgage Rates Increase Slightly, Pumping the Brakes on the Refinance Boom https://t.co/dJ9NUFUaek by @realtordotcom https://t.co/SYCGGmW2X7"
0,refinance,1167444391432204289,"Happy spring! Looking to purchase a home or refinance this spring? Now is the best time, give 123 Mortgage a call today! https://t.co/TeV5LFOVle"
0,home loan,1167444399195770881,"@BofA_Help Guys, need your help on getting a status update from the Operations Team on my @BankofAmerica Home Loan - Reginald, the person from Operations said an update will be provided daily - still don't know if my Mortg. Ins. has been ordered or if they need more docs ! Help! @Bofa_News"
0,refinance,1167444428488724480,Bsnl broadbands connection apply on 27/08/19 but what issues come not internet working in i well call in customers care tall me your connection in process. refinance no 15138813131 @BSNLCorporate @snaik_bsnl @CMDBSNL @BSNL_OR @rsprasad
0,refinance,1167444542330523649,@BadAsVlad @realDonaldTrump He's doing it for two reasons only and both benefit Trump.  If he can artificially stimulate the economy short term he's hoping to stay in office.  He's also aiming to refinance all his outstanding debt.
0,home loan,1167444596047208448,@MalipatilGuru1 Request you to kindly share your details like home loan acc no. and mobile no. so that we can address your concern effectively. https://t.co/WVKTLJjfWp
0,refinance,1167444729409265665,"Before doing a cash-out refinance, be sure you're getting better terms on the new #mortgage. #REtips  https://t.co/cpfoTFdtTY https://t.co/QrU7KhZJxl"
0,refinance,1167445095639113728,"The average rate for a 15 year-fixed mortgage in Minneapolis, Minnesota is 3.09%, down from 3.15% last week. https://t.co/gH1ZRFIyfG"
0,home loan,1167445278938423302,"If you're thinking of refinancing your home loan or just have questions, we'd love to hear from you!  Give us a call at 716-633-5888 or visit https://t.co/ymMpu4R3D2 #BanasMortgageCo #Refinance https://t.co/gqUgTvrZTl"
0,refinance,1167445278938423302,"If you're thinking of refinancing your home loan or just have questions, we'd love to hear from you!  Give us a call at 716-633-5888 or visit https://t.co/ymMpu4R3D2 #BanasMortgageCo #Refinance https://t.co/gqUgTvrZTl"
0,home loan,1167445429971238912,Home Loan ki EMI Aane wali hai bhar dena https://t.co/OIJA6wvUUC
0,refinance,1167445722754453506,August Forecast: Surge of refinance activity and strong homebuyer demand will drive mortgage originations to $2 trillion in 2019 https://t.co/2Xuhrni00r
0,refinance,1167445846180454401,August Forecast: Surge of refinance activity and strong homebuyer demand will drive mortgage originations to $2 trillion in 2019 https://t.co/2Xuhrni00r
0,refinance,1167445856435474434,Mortgage rates have fallen so much lately that millions of homeowners might benefit by refinancing — even if they bought a home just last year. A typical refinancer could save more than $150 a month. https://t.co/UtsIceTzRD https://t.co/pVr7cNlCCl
0,home loan,1167445960647008259,"Cornerstone Residential Mortgage will require the following documents to get the ball rolling for a new home loan: drivers license, recent pay stubs, W2 forms &amp; tax returns for the past 2 years. We can help! Learn more here: https://t.co/yAUiYSQ2PI https://t.co/BOJIqr8hB1"
0,refinance,1167446042746544129,@PhilipSoos They will hope people don't refinance and get a kicking after the intro rate expires.
0,refinance,1167446106541834241,@realDonaldTrump 14 loans with 6 of those being over 25 million dollars EACH is why the orange clown is so concerned about interest rates. He wants a reduction so he can refinance. Wake up America.
0,refinance,1167446210598375424,August Forecast: Surge of refinance activity and strong homebuyer demand will drive mortgage originations to $2 trillion in 2019 https://t.co/Rwwn0DCV0p
0,refinance,1167446230198366208,RT FreddieMac August Forecast: Surge of refinance activity and strong homebuyer demand will drive mortgage originations to $2 trillion in 2019 https://t.co/Xa4UfqeRWr
0,refinance,1167446340751826945,RT FreddieMac August Forecast: Surge of refinance activity and strong homebuyer demand will drive mortgage originations to $2 trillion in 2019 https://t.co/G7mCiIzhLt
0,refinance,1167446437258510336,August Forecast: Surge of refinance activity and strong homebuyer demand will drive mortgage originations to $2 trillion in 2019 https://t.co/2Xuhrni00r
0,home loan,1167446609057255424,Crazy that Eskom runs their own home loan business. In a logical world they should auction it to the banks and use the R10 billion proceeds to reduce their debt.
0,home loan,1167446702686650368,Why paying extra into your home loan is the best investment https://t.co/ObsB5jlNw9
0,refinance,1167446753286770689,August Forecast: Surge of refinance activity and strong homebuyer demand will drive mortgage originations to $2 trillion in 2019 https://t.co/2Xuhrni00r
0,refinance,1167446757820829697,"When you #refinance a #mortgage, the current loan is replaced with a new one. See if this is a smart move for you.  https://t.co/bhTjrSaNDh https://t.co/2pECO7gCzu"
0,quicken loans,1167446906089422851,"""...Our lease was up in May and the owner gave us a chance to buy the house...The property manager was also in contact with the broker and was ready to get a contract signed, but...""  Full @QuickenLoans review: https://t.co/NQnB2Y1cTf https://t.co/bO2WBH3wIp"
0,refinance,1167446926154973185,"No matter if you’re a first-time home buyer, looking to refinance, or want to make the most out of the equity in your current home, we have options to fit your needs! Stop in or visit https://t.co/rB2OK1KcNd for more information!  #HomeLoans #HomeSweetHome #Mortgage #Refinance https://t.co/JjJX9DWOSs"
0,quicken loans,1167446951945801728,Quicken Loans is a Consumer nightmare
0,home loan,1167446968043540480,LENDER-UPDATE 8/30: We are currently reviewing TN home loan guarantee applications received 8/20.
0,home loan,1167446988603961344,Home Loan ki EMI Aane wali hai bhar dena https://t.co/OIJA6wvUUC
0,refinance,1167447220091805702,@Trendulkar It won't be needed as already banks are collecting charges for not maintaining minimum balance. In addition ATM charges would be sufficient enough to refinance the PSBs.
0,home loan,1167447252320882689,"Sometimes, life is awkward.  At First Choice, our goal is to make your home loan process seamless and smooth.  Contact me. https://t.co/seyUA9kzO6"
0,quicken loans,1167447433095368705,Quicken Loans is a consumer nightmare https://t.co/lI5ljaTbsB
0,refinance,1167448245175349248,"Property values are increasing and interest rates are low, which makes reviewing your current mortgage a smart move. Put your mortgage to work with a cash-out refinance and use the funds to consolidate debt. Contact me today for more information! https://t.co/V1te49lq9g"
0,home loan,1167448542778028032,"@dmuthuk Banks still charged at 16 %, credit cards at 18 to 24%.home loan at 9%..."
0,refinance,1167448613800370177,Out come all the #Remortgage strike now while the iron is hot marketing gimmicks! You all know if you fail to #Refinance we told you so :-) https://t.co/LRD2ufhOis
0,home loan,1167448868524412928,"Plaintiff's attorney: ""So the same company that talked you into selling your former home to them also talked you into taking out the loan from them that you used to buy the new home they talked you into buying – from them?""  Ca-ching!  https://t.co/Ip4lAS3njE #ibuyer #opendoor"
0,refinance,1167449280602206208,"@pulpjedi Also, I’m sure we can refinance after 6-12 months. I don’t think we’ve been late on a bill since we’ve been married. And we just bought a new car a few weeks back, so those payments will help too."
0,quicken loans,1167449465843830784,Check it out! I donated to 'Quicken Loans Community Challenge Detroit | Click Here for Official Rules and Leaderboard' - https://t.co/xQtEHippuD via @CrowdRise
0,refinance,1167449532206071809,"Happy spring! Looking to purchase a home or refinance this spring? Now is the best time, give us a call today! https://t.co/0gEGUKZSNv"
0,home loan,1167450106494406656,"It doesn’t get much better than dessert, which is why we’re celebrating Eat an Extra Dessert Day! There are all different kinds – as many as there are home loan options. Contact us to learn how to get a mortgage at the sweetest rate possible.  https://t.co/DDTtOuZfWg https://t.co/OzBKRkSFwr"
0,refinance,1167450177520766976,Man I came in to Navy Federal to refinance my truck and make my monthly payments lower this teller is telling me how the car not would go up by 100 more dollars ummm no thank you and I’m sure she has no idea what she’s doing!
0,home loan,1167450424783364096,"Sometimes, life is awkward.  At First Choice, our goal is to make your home loan process seamless and smooth.  Contact me. https://t.co/gZZ5d84062"
0,refinance,1167450719231909888,Mortgage rates have fallen so much lately that millions of homeowners might benefit by refinancing — even if they bought a home just last year. A typical refinancer could save more than $150 a month.  Mitzi Taylor NWA R... https://t.co/doxtUkhtzM https://t.co/0AyVR385Qg
0,refinance,1167451848443400193,"@BenHowe I use it regularly. For example, if I can't refinance my house until I have 80% equity and I currently owe $120k, how much do I want the appraised value to be at least? .8x = $120000 Solve for X. X = $150000. Useful! It's also a way of thinking and mandatory to program/code."
0,home loan,1167451987794747392,@TheOfficialSBI Home loan k bare m btaiye sir
0,home loan,1167451998939041792,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/pRjR5dSTmb"
0,refinance,1167451998939041792,"Low interest rates have made 8.2 million U.S. mortgages “refi eligible,” meaning borrowers would save money by getting a new home loan even with the application and funding costs.   #Refinance    https://t.co/pRjR5dSTmb"
0,refinance,1167452077376856064,So...What is a cash out refinance anyway? https://t.co/tBT5Wy9Keu #refinance #investment #realestate https://t.co/8vSM1PXDp6
0,refinance,1167452121949790208,"another month of paying a mortgage + thinking of refinancing, but being reminded that I gotta save a little more to refinance, whewwwwwwww chilÉ!!!!  adulthood is trash sometimes"
0,refinance,1167452246726074368,"@thatmelaningal @connor_turbo @MrBowtie48 @z_34_perez @Diegoeloso95 @6lillz9 Do you know the difference in the amount of interest? The key is to get 6yrs-72 months even sometimes 84 lowers you payment. Then refinance lower term, better rate and way less interest over time. I do 60-72 months, but mostly 72 interest really isn’t that much of a difference."
0,home loan,1167452311125467136,"Home loan rates are down about 1.25% from their 2018 peak, “which can translate to $2,200 a year in savings on a $250,000 mortgage,” says @MBAMortgage President and CEO Bob Broeksmit.   https://t.co/FjSlSndnvB via @kevin_stank"
0,refinance,1167452647244410886,"The average rate for a 30 year-fixed mortgage in Pensacola, Florida is 3.67%, up from 3.64% last week. https://t.co/Diy3g1R3BY"
0,refinance,1167452935531286528,"Midtown 29 developers close $80M refinance: Morgan Group and Mesirow Financial closed on a $80 million refinance loan for their Midtown apartment tower next to the popular Cuban restaurant Enriqueta’s Sandwich Shop. Miami Midtown 29 LLC, a joint venture between Houston-based… https://t.co/Y9ldM6cVN2"
